Sku,WebSku,ProdReference,Size,Capacity,ColorDesc1,ColorHex1,ColorDesc2,ColorHex2,ColorCode,OptionalImage1,OptionalImage2,YourPrice,MinQt1,Price1,MinQt2,Price2,MinQt3,Price3,MinQt4,Price4,MinQt5,Price5,MinQt6,Price6,MinQt7,Price7,MinQt8,Price8,MinQt9,Price9,MinQt10,Price10
30512-128-P,30512-128-P,30512,P,,Laranja,#EF941B,,,128,30512_128.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-128-XGG,30512-128-XGG,30512,XGG,,Laranja,#EF941B,,,128,30512_128.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-132-G,30512-132-G,30512,G,,Roxo,#7A138C,,,132,30512_132.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-132-GG,30512-132-GG,30512,GG,,Roxo,#7A138C,,,132,30512_132.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-132-M,30512-132-M,30512,M,,Roxo,#7A138C,,,132,30512_132.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-132-P,30512-132-P,30512,P,,Roxo,#7A138C,,,132,30512_132.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-132-XGG,30512-132-XGG,30512,XGG,,Roxo,#7A138C,,,132,30512_132.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-148-G,30512-148-G,30512,G,,Amarelo limão,#E5E133,,,148,30512_148.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-148-GG,30512-148-GG,30512,GG,,Amarelo limão,#E5E133,,,148,30512_148.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-148-M,30512-148-M,30512,M,,Amarelo limão,#E5E133,,,148,30512_148.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-148-P,30512-148-P,30512,P,,Amarelo limão,#E5E133,,,148,30512_148.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-148-XGG,30512-148-XGG,30512,XGG,,Amarelo limão,#E5E133,,,148,30512_148.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-149-G,30512-149-G,30512,G,,Verde tropa,#4F8227,,,149,30512_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-149-GG,30512-149-GG,30512,GG,,Verde tropa,#4F8227,,,149,30512_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-149-M,30512-149-M,30512,M,,Verde tropa,#4F8227,,,149,30512_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-149-P,30512-149-P,30512,P,,Verde tropa,#4F8227,,,149,30512_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-149-XGG,30512-149-XGG,30512,XGG,,Verde tropa,#4F8227,,,149,30512_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-154-G,30512-154-G,30512,G,,Azul aqua,#5CBFD3,,,154,30512_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-154-GG,30512-154-GG,30512,GG,,Azul aqua,#5CBFD3,,,154,30512_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-154-M,30512-154-M,30512,M,,Azul aqua,#5CBFD3,,,154,30512_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-154-P,30512-154-P,30512,P,,Azul aqua,#5CBFD3,,,154,30512_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-154-XGG,30512-154-XGG,30512,XGG,,Azul aqua,#5CBFD3,,,154,30512_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-164-G,30512-164-G,30512,G,,Azul pastel,#90ACC3,,,164,30512_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-164-GG,30512-164-GG,30512,GG,,Azul pastel,#90ACC3,,,164,30512_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-164-M,30512-164-M,30512,M,,Azul pastel,#90ACC3,,,164,30512_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-164-P,30512-164-P,30512,P,,Azul pastel,#90ACC3,,,164,30512_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-164-XGG,30512-164-XGG,30512,XGG,,Azul pastel,#90ACC3,,,164,30512_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-168-G,30512-168-G,30512,G,,Salmão,#F5AE90,,,168,30512_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-168-GG,30512-168-GG,30512,GG,,Salmão,#F5AE90,,,168,30512_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-168-M,30512-168-M,30512,M,,Salmão,#F5AE90,,,168,30512_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-168-P,30512-168-P,30512,P,,Salmão,#F5AE90,,,168,30512_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-168-XGG,30512-168-XGG,30512,XGG,,Salmão,#F5AE90,,,168,30512_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-183-G,30512-183-G,30512,G,,Cinza claro mesclado,#bcbcbc,,,183,30512_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-183-GG,30512-183-GG,30512,GG,,Cinza claro mesclado,#bcbcbc,,,183,30512_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-183-M,30512-183-M,30512,M,,Cinza claro mesclado,#bcbcbc,,,183,30512_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-183-P,30512-183-P,30512,P,,Cinza claro mesclado,#bcbcbc,,,183,30512_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-183-XGG,30512-183-XGG,30512,XGG,,Cinza claro mesclado,#bcbcbc,,,183,30512_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-196-G,30512-196-G,30512,G,,Branco mesclado,#f5f5f5,,,196,30512_196.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-196-GG,30512-196-GG,30512,GG,,Branco mesclado,#f5f5f5,,,196,30512_196.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-196-M,30512-196-M,30512,M,,Branco mesclado,#f5f5f5,,,196,30512_196.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-196-P,30512-196-P,30512,P,,Branco mesclado,#f5f5f5,,,196,30512_196.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30512-196-XGG,30512-196-XGG,30512,XGG,,Branco mesclado,#f5f5f5,,,196,30512_196.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30513-106-G,30513-106-G,30513,G,,Branco,#FFFFFF,,,106,30513_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30513-106-GG,30513-106-GG,30513,GG,,Branco,#FFFFFF,,,106,30513_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30513-106-M,30513-106-M,30513,M,,Branco,#FFFFFF,,,106,30513_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30513-106-P,30513-106-P,30513,P,,Branco,#FFFFFF,,,106,30513_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30513-106-XGG,30513-106-XGG,30513,XGG,,Branco,#FFFFFF,,,106,30513_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30514-102-G,30514-102-G,30514,G,,Rosa,#F4007E,,,102,30514_102.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-102-GG,30514-102-GG,30514,GG,,Rosa,#F4007E,,,102,30514_102.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-102-M,30514-102-M,30514,M,,Rosa,#F4007E,,,102,30514_102.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-102-P,30514-102-P,30514,P,,Rosa,#F4007E,,,102,30514_102.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-103-G,30514-103-G,30514,G,,Preto,#000000,,,103,30514_103.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-103-GG,30514-103-GG,30514,GG,,Preto,#000000,,,103,30514_103.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-103-M,30514-103-M,30514,M,,Preto,#000000,,,103,30514_103.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-103-P,30514-103-P,30514,P,,Preto,#000000,,,103,30514_103.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-104-G,30514-104-G,30514,G,,Azul,#1F3C75,,,104,30514_104.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-104-GG,30514-104-GG,30514,GG,,Azul,#1F3C75,,,104,30514_104.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-104-M,30514-104-M,30514,M,,Azul,#1F3C75,,,104,30514_104.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-104-P,30514-104-P,30514,P,,Azul,#1F3C75,,,104,30514_104.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-105-G,30514-105-G,30514,G,,Vermelho,#DD2A34,,,105,30514_105.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-105-GG,30514-105-GG,30514,GG,,Vermelho,#DD2A34,,,105,30514_105.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-105-M,30514-105-M,30514,M,,Vermelho,#DD2A34,,,105,30514_105.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-105-P,30514-105-P,30514,P,,Vermelho,#DD2A34,,,105,30514_105.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-108-G,30514-108-G,30514,G,,Amarelo,#F4E745,,,108,30514_108.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-108-GG,30514-108-GG,30514,GG,,Amarelo,#F4E745,,,108,30514_108.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-108-M,30514-108-M,30514,M,,Amarelo,#F4E745,,,108,30514_108.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-108-P,30514-108-P,30514,P,,Amarelo,#F4E745,,,108,30514_108.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-109-G,30514-109-G,30514,G,,Verde,#51A637,,,109,30514_109.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-109-GG,30514-109-GG,30514,GG,,Verde,#51A637,,,109,30514_109.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-109-M,30514-109-M,30514,M,,Verde,#51A637,,,109,30514_109.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-109-P,30514-109-P,30514,P,,Verde,#51A637,,,109,30514_109.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-112-G,30514-112-G,30514,G,,Rosa claro,#EC86A8,,,112,30514_112.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-112-GG,30514-112-GG,30514,GG,,Rosa claro,#EC86A8,,,112,30514_112.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-112-M,30514-112-M,30514,M,,Rosa claro,#EC86A8,,,112,30514_112.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-112-P,30514-112-P,30514,P,,Rosa claro,#EC86A8,,,112,30514_112.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-113-G,30514-113-G,30514,G,,Cinza,#999999,,,113,30514_113-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-113-GG,30514-113-GG,30514,GG,,Cinza,#999999,,,113,30514_113-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-113-M,30514-113-M,30514,M,,Cinza,#999999,,,113,30514_113-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-113-P,30514-113-P,30514,P,,Cinza,#999999,,,113,30514_113-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-114-G,30514-114-G,30514,G,,Azul royal,#3C53A0,,,114,30514_114.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-114-GG,30514-114-GG,30514,GG,,Azul royal,#3C53A0,,,114,30514_114.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-114-M,30514-114-M,30514,M,,Azul royal,#3C53A0,,,114,30514_114.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-114-P,30514-114-P,30514,P,,Azul royal,#3C53A0,,,114,30514_114.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-115-G,30514-115-G,30514,G,,Bordô,#801710,,,115,30514_115.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-115-GG,30514-115-GG,30514,GG,,Bordô,#801710,,,115,30514_115.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-115-M,30514-115-M,30514,M,,Bordô,#801710,,,115,30514_115.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-115-P,30514-115-P,30514,P,,Bordô,#801710,,,115,30514_115.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-119-G,30514-119-G,30514,G,,Verde claro,#C0E000,,,119,30514_119.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-119-GG,30514-119-GG,30514,GG,,Verde claro,#C0E000,,,119,30514_119.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-119-M,30514-119-M,30514,M,,Verde claro,#C0E000,,,119,30514_119.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-119-P,30514-119-P,30514,P,,Verde claro,#C0E000,,,119,30514_119.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-128-G,30514-128-G,30514,G,,Laranja,#EF941B,,,128,30514_128.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-128-GG,30514-128-GG,30514,GG,,Laranja,#EF941B,,,128,30514_128.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-128-M,30514-128-M,30514,M,,Laranja,#EF941B,,,128,30514_128.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-128-P,30514-128-P,30514,P,,Laranja,#EF941B,,,128,30514_128.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-132-G,30514-132-G,30514,G,,Roxo,#7A138C,,,132,30514_132-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-132-GG,30514-132-GG,30514,GG,,Roxo,#7A138C,,,132,30514_132-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-132-M,30514-132-M,30514,M,,Roxo,#7A138C,,,132,30514_132-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-132-P,30514-132-P,30514,P,,Roxo,#7A138C,,,132,30514_132-a.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-149-G,30514-149-G,30514,G,,Verde tropa,#4F8227,,,149,30514_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-149-GG,30514-149-GG,30514,GG,,Verde tropa,#4F8227,,,149,30514_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-149-M,30514-149-M,30514,M,,Verde tropa,#4F8227,,,149,30514_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-149-P,30514-149-P,30514,P,,Verde tropa,#4F8227,,,149,30514_149.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-154-G,30514-154-G,30514,G,,Azul aqua,#5CBFD3,,,154,30514_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-154-GG,30514-154-GG,30514,GG,,Azul aqua,#5CBFD3,,,154,30514_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-154-M,30514-154-M,30514,M,,Azul aqua,#5CBFD3,,,154,30514_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-154-P,30514-154-P,30514,P,,Azul aqua,#5CBFD3,,,154,30514_154.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-164-G,30514-164-G,30514,G,,Azul pastel,#90ACC3,,,164,30514_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-164-GG,30514-164-GG,30514,GG,,Azul pastel,#90ACC3,,,164,30514_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-164-M,30514-164-M,30514,M,,Azul pastel,#90ACC3,,,164,30514_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-164-P,30514-164-P,30514,P,,Azul pastel,#90ACC3,,,164,30514_164.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-168-G,30514-168-G,30514,G,,Salmão,#F5AE90,,,168,30514_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-168-GG,30514-168-GG,30514,GG,,Salmão,#F5AE90,,,168,30514_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-168-M,30514-168-M,30514,M,,Salmão,#F5AE90,,,168,30514_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-168-P,30514-168-P,30514,P,,Salmão,#F5AE90,,,168,30514_168.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-183-G,30514-183-G,30514,G,,Cinza claro mesclado,#bcbcbc,,,183,30514_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-183-GG,30514-183-GG,30514,GG,,Cinza claro mesclado,#bcbcbc,,,183,30514_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-183-M,30514-183-M,30514,M,,Cinza claro mesclado,#bcbcbc,,,183,30514_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30514-183-P,30514-183-P,30514,P,,Cinza claro mesclado,#bcbcbc,,,183,30514_183.jpg,,,1.0,13.0,50.0,12.87,255.0,12.68,510.0,12.48,2550.0,12.2,,,,,,,,,,
30515-106-G,30515-106-G,30515,G,,Branco,#FFFFFF,,,106,30515_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30515-106-GG,30515-106-GG,30515,GG,,Branco,#FFFFFF,,,106,30515_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30515-106-M,30515-106-M,30515,M,,Branco,#FFFFFF,,,106,30515_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
30515-106-P,30515-106-P,30515,P,,Branco,#FFFFFF,,,106,30515_106.jpg,,,1.0,11.7,105.0,11.47,510.0,11.29,1050.0,11.12,2550.0,10.9,,,,,,,,,,
34702-106,34702-106,34702,,,Branco,#FFFFFF,,,106,34702_106.jpg,,1.99,1.0,1.99,,,,,,,,,,,,,,,,,,
38302-128,38302-128,38302,,,Laranja,#EF941B,,,128,38302_128.jpg,,0.99,1.0,0.99,,,,,,,,,,,,,,,,,,
39000-104,39000-104,39000,,,Azul,#1F3C75,,,104,39000_104.jpg,,24.3,1.0,24.3,,,,,,,,,,,,,,,,,,
42058.03,42058.03,42058,,10 L,Preto,#000000,,,03,42058_03.jpg,,799.0,1.0,799.0,,,,,,,,,,,,,,,,,,
51125-103,51125-103,51125,,,Preto,#000000,,,103,51125_103.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
51125-119,51125-119,51125,,,Verde claro,#C0E000,,,119,51125_119.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
51125-124,51125-124,51125,,,Azul claro,#58B2FF,,,124,51125_124.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
51125-127,51125-127,51125,,,Cromado satinado,#868686,,,127,51125_127-b.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
51125-137,51125-137,51125,,,Dourado satinado,#bf9323,,,137,51125_137-a.jpg,,,1.0,3.9,255.0,3.84,1050.0,3.78,2550.0,3.69,5100.0,3.6,,,,,,,,,,
51140-102,51140-102,51140,,,Rosa,#F4007E,,,102,51140_102.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
51140-103,51140-103,51140,,,Preto,#000000,,,103,51140_103.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
51140-105,51140-105,51140,,,Vermelho,#DD2A34,,,105,51140_105.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
51140-106,51140-106,51140,,,Branco,#FFFFFF,,,106,51140_106.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
51140-108,51140-108,51140,,,Amarelo,#F4E745,,,108,51140_108.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
51140-109,51140-109,51140,,,Verde,#51A637,,,109,51140_109.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
51140-113,51140-113,51140,,,Cinza,#999999,,,113,51140_113.jpg,,,1.0,2.7,255.0,2.65,2550.0,2.61,5100.0,2.57,10100.0,2.5,,,,,,,,,,
