ProdReference,Name,SEOName,Description,ShortDescription,SEOShortDescription,SEOShortDescriptionCap,IsTextil,HasColors,HasSizes,HasCapacitys,CombinedSizes,Gender,DefaultCustomizationIncludedInPrice,AvailableGross,BoxLengthMM,BoxWidthMM,BoxHeightMM,BoxSizeM,BoxWeightKG,BoxVolume,BoxQuantity,BoxInnerQuantity,Multiplier,Taric,Type,TypeCode,SubType,SubTypeCode,MainImage,BoxImage,BagImage,PouchImage,AditionalImageList,AllImageList,Brand,CountryOfOrigin,PvcFree,Properties,ProductCare,WeightGr,Certificates,Composition,Packing,Repacking,RefillType,BatteryType,Materials,PaperSize,PaperGramage,CapacityMah,CapacityGB,VideoLink,InkColor,VideoLinkVimeo,OtherDetails,Sizes,Capacitys,KeyWords,Colors,ProductComponents,RelatedReferences,ProductDefaultComponent,Video360,ProductComponentLocations,ProductComponentDefaultLocation,ProductComponentDefaultLocationAreaMM,ProductComposedLocations,CustomizationTypes,CustomizationDefaultType,CustomizationDefaultTable,CustomizationTables,CustomizationTableOptions,CustomizationDefault,CustomizationDefaultTableMaxColors,CustomizationDefaultHandlingCosts,CustomizationDefaultPrintingLines,IsSeasonal,SeasonalOccasion,SeasonalStartDate,SeasonalEndDate,IsStockOut,OnlineExclusive,CertificateFiles,Weight,Catalogs,UpdateDate
93829,FABRIS. Prato em bambu com suporte para copo,FABRIS,Prato em bambu com suporte para copo. Ideal para servir aperitivos. Fornecido em luva de cartão. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 200 x 147 x 13 mm | Manga: 160 x 148 x 14 mm,Prato em bambu com suporte para copo. Ideal para servir aperitivos. Fornecido em luva de cartão. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos,FABRIS. Prato em bambu com suporte para copo,FABRIS. PRATO EM BAMBU COM SUPORTE PARA COPO,False,True,False,False,200 x 147 x 13 mm | Manga: 160 x 148 x 14 mm,,False,True,2.1,2.4,1.7,0.210X0.240X0.170,3.2,0.009,20,1,1,4419.11.00,"Casa, Restaurante & Bar",8,Travessas e Pratos,1031,93829_set.jpg,,,,,"93829_set.jpg, 93829_160-c.jpg, 93829_160.jpg",hi!dea™,China,False,"Apropriado para comida, Our nature, bamboo",,,Food Safety,,Manga craft,Sem polybag,,,Bambu,,,0,,,,,,,,"pratos, cozinha, amigo do ambiente, aperitivo, queijos, festa, festas, evento, eventos, bebida, bebidas, base para copos, bases para copos, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,Tábua,"93880, 93885, 93898, 93976",Tábua,,"Superior, Frente inferior, Inferior",Superior,70 x 70,"Tábua - Superior, Tábua - Frente inferior, Tábua - Inferior",Laser,Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01",Tábua - Superior (Laser - 70 x 70),1,0.0,93829_1_1_1.png,False,,,,False,False,cert_93829.zip,170,"SPOT,Our Nature",01/03/2025 06:05:12
93830,WOODS. Tábua de queijos em bambu com 2 utensílios em bambu e aço inox,WOODS,Tábua de queijos em bambu com 2 utensílios em bambu e aço inox. Fornecido em caixa em papel kraft reciclado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 310 x 180 x 15 mm | Caixa: 316 x 186 x 25 mm,Tábua de queijos em bambu com 2 utensílios em bambu e aço inox. Fornecido em caixa em papel kraft reciclado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos,WOODS. Tábua de queijos em bambu com 2 utensílios em bambu e aço inox,WOODS. TÁBUA DE QUEIJOS EM BAMBU COM 2 UTENSÍLIOS EM BAMBU E AÇO INOX,False,True,False,False,310 x 180 x 15 mm | Caixa: 316 x 186 x 25 mm,,False,True,4.3,3.3,2.1,0.430X0.330X0.210,10.6,0.031,15,1,1,4419.11.00,"Casa, Restaurante & Bar",8,Tábuas de Cozinha,1030,93830_set.jpg,93830_160-box.jpg,,,,"93830_set.jpg, 93830_160-c.jpg, 93830_amb.jpg, 93830_160.jpg, 93830_160-box.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Fornecido em caixa de oferta, Our nature, bamboo",,,Food Safety,,,Polybag com 50 un.,,,Bambu e Aço inox,,,0,0,,,,,,,"conjuntos, casa, mesa, cozinha, aperitivos, amigo do ambiente, tábuas, queijos, tábuas para servir, amigo do ambiente, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,"Tábua,Faca,Garfo","93880, 93898, 93976, 94028",Tábua,,"Superior, Canto superior direito, Cabo, Cabo",Cabo,70 x 70,"Tábua - Superior, Tábua - Canto superior direito, Faca - Cabo, Garfo - Cabo","Laser, Silk Screen",Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR4-01, LSR4-02, LSR4-03, SCR2-01","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR4-01-01, LSR4-02-01, LSR4-03-01, SCR2-01-01",Tábua - Superior (Laser - 70 x 70),1,0.0,93830_1_1_1.png,False,,,,False,False,cert_93830.zip,577,"SPOT,Our Nature",01/03/2025 06:05:12
93831,SESAME. Tábua em bambu ideal para servir aperitivos com fitas para pedurar,SESAME,"Tábua em bambu ideal para servir aperitivos, com fita para pendurar. Fornecida em luva de cartão. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 405 x 134 x 10 | Manga: 200 x 135 x 10 mm","Tábua em bambu ideal para servir aperitivos, com fita para pendurar. Fornecida em luva de cartão. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",SESAME. Tábua em bambu ideal para servir aperitivos com fitas para pedurar,SESAME. TÁBUA EM BAMBU IDEAL PARA SERVIR APERITIVOS COM FITAS PARA PEDURAR,False,True,False,False,405 x 134 x 10 | Manga: 200 x 135 x 10 mm,,False,True,4.2,2.5,1.5,0.420X0.250X0.150,6.5,0.015,20,1,1,4419.11.00,"Casa, Restaurante & Bar",8,Tábuas de Cozinha,1030,93831_set.jpg,,,,,"93831_set.jpg, 93831_160-logo.jpg, 93831_amb.jpg, 93831_160.jpg",hi!dea™,China,False,"Apropriado para comida, Our nature, bamboo",,,Food Safety,,Manga craft,Sem polybag,,,Bambu,,,0,0,,,,,,,"casa, mesa, cozinha, aperitivos, amigo do ambiente, tábuas, queijos, tábuas para servir, amigo do ambiente, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,Tábua,"93830, 93880, 93966, 93976",Tábua,,"Pega, Superior, Inferior, Cabo",Superior,100 x 100,"Tábua - Pega, Tábua - Superior, Tábua - Inferior, Tábua - Cabo","Laser, Silk Screen",Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05, LSR3-06, SCR1-01","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01, LSR3-06-01, SCR1-01-01",Tábua - Superior (Laser - 100 x 100),1,0.0,93831_1_1_1.png,False,,,,False,False,cert_93831.zip,267,"SPOT,Our Nature",01/03/2025 06:05:12
93844,BOTTURA. Kit churrasco em estojo de bambu com 6 peças em aço inox e bambu,BOTTURA,"Kit churrasco em estojo de bambu. Composto por 6 peças em aço inox e bambu: faca chefe, faca média, faca japonesa, pinça, garfo e afiador. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. Estojo: 455 x 160 x 65 mm","Kit churrasco em estojo de bambu. Composto por 6 peças em aço inox e bambu: faca chefe, faca média, faca japonesa, pinça, garfo e afiador. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",BOTTURA. Kit churrasco em estojo de bambu com 6 peças em aço inox e bambu,BOTTURA. KIT CHURRASCO EM ESTOJO DE BAMBU COM 6 PEÇAS EM AÇO INOX E BAMBU,False,True,False,False,Estojo: 455 x 160 x 65 mm,,False,True,4.8,4.0,3.4,0.480X0.400X0.340,17.0,0.065,8,0,1,8211.10.00,"Casa, Restaurante & Bar",8,Barbecue,1041,93844_set.jpg,93844_160-box.jpg,,,,"93844_set.jpg, 93844_160-a.jpg, 93844_amb.jpg, 93844_160.jpg, 93844_160-box.jpg, 93844_160-b.jpg, 93844_160-c.jpg, 93844_160-d.jpg, 93844_160-e.jpg, 93844_160-f.jpg",hi!dea™,China,False,"Apropriado para comida, Our nature, bamboo",,,Food Safety,,Polybag,Polybag,,,Aço inox e bambu,,,,,,,,,,,"estojos, kit churrasco, churrascos, conjuntos, casa, mesa, cozinha, aperitivos, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,"Caixa,Faca,Garfo,Pinça","93845, 94136, 94139, 94142",Caixa,,"Tampa, Verso, Metal, Cabo, Cabo, Cabo",Cabo,100 x 90,"Caixa - Tampa, Caixa - Verso, Faca - Metal, Faca - Cabo, Garfo - Cabo, Pinça - Cabo","Laser, Silk Screen",Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05, LSR3-06, SCR2-01, LSR2-01, LSR2-02, LSR2-03, LSR2-04, LSR2-05, LSR4-01, LSR4-02, LSR4-03, LSR4-04, LSR4-05","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01, LSR3-06-01, SCR2-01-01, LSR2-01-01, LSR2-02-01, LSR2-03-01, LSR2-04-01, LSR2-05-01, LSR4-01-01, LSR4-02-01, LSR4-03-01, LSR4-04-01, LSR4-05-01",Caixa - Tampa (Laser - 100 x 90),1,0.0,93844_1_1_1.png,False,,,,False,False,,1,"SPOT,Últimas Chegadas,Our Nature",01/03/2025 06:05:12
93845,MACE. Kit churrasco em estojo de alumínio com luva de cozinha em poliéster e 6 utensílios em aço inox,MACE,"Kit churrasco em estojo de alumínio. Composto por luva de cozinha em poliéster e 6 utensílios em aço inox: faca chefe, 1 faca japonesa, 1 pinça, 1 garfo, 1 espátula e 1 afiador. Certificação EU Food Grade. Estojo: 450 x 170 x 80 mm | Placa: 80 x 50 mm","Kit churrasco em estojo de alumínio. Composto por luva de cozinha em poliéster e 6 utensílios em aço inox: faca chefe, 1 faca japonesa, 1 pinça, 1 garfo, 1 espátula e 1 afiador. Certificação EU Food Grade",MACE. Kit churrasco em estojo de alumínio com luva de cozinha em poliéster e 6 utensílios em aço inox,MACE. KIT CHURRASCO EM ESTOJO DE ALUMÍNIO COM LUVA DE COZINHA EM POLIÉSTER E 6 UTENSÍLIOS EM AÇO INOX,False,True,False,False,Estojo: 450 x 170 x 80 mm | Placa: 80 x 50 mm,,False,True,4.7,4.1,3.7,0.470X0.410X0.370,17.0,0.071,8,0,1,8215.20.00,"Casa, Restaurante & Bar",8,Barbecue,1041,93845_set.jpg,93845_127-box.jpg,,,,"93845_set.jpg, 93845_127-a.jpg, 93845_127.jpg, 93845_127-box.jpg, 93845_127-b.jpg, 93845_127-c.jpg",hi!dea™,China,False,Apropriado para comida,,,Food Safety,,Polybag,Polybag,,,Aço inox,,,,,,,,,,,"estojos, churrascos, conjunto, conjuntos, casa, mesa, cozinha, aperitivos, certificado, certificados",Cromado satinado,"Estojo,Garfo,Faca","94136, 94139, 94140",Estojo,,"Placa, Cabo, Metal, Cabo, Lámina",Cabo,50 x 30,"Estojo - Placa, Garfo - Cabo, Garfo - Metal, Faca - Cabo, Faca - Lámina",Laser,Laser,LSR1-01-01,"LSR1-01, LSR1-02, LSR1-03","LSR1-01-01, LSR1-02-01, LSR1-03-01",Estojo - Placa (Laser - 50 x 30),1,0.0,93845_1_1_1.png,False,,,,False,False,,1,"SPOT,Últimas Chegadas",01/03/2025 06:05:12
93848,DILL. Marmita hermética retrátil em silicone e PP (480 e 760 mL),DILL,"Marmita hermética retrátil em silicone e PP com dois compartimentos com capacidades até 480 mL e 760 mL. No topo da tampa tem um encaixe com um talher (incluso) com função 2 em 1, garfo e colher. Apta para micro-ondas (retirar a tampa). Certificação EU Food Grade. 212 x 153 x 73 mm | Dobrada: 212 x 153 x 38 mm","Marmita hermética retrátil em silicone e PP com dois compartimentos com capacidades até 480 mL e 760 mL. No topo da tampa tem um encaixe com um talher (incluso) com função 2 em 1, garfo e colher. Apta para micro-ondas (retirar a tampa). Certificação EU Food Grade",DILL. Marmita hermética retrátil em silicone e PP (480 e 760 mL),DILL. MARMITA HERMÉTICA RETRÁTIL EM SILICONE E PP (480 E 760 ML),False,True,False,False,212 x 153 x 73 mm | Dobrada: 212 x 153 x 38 mm,,False,True,4.5,3.9,3.4,0.450X0.390X0.340,14.17,0.058,40,1,1,3924.90.00,"Casa, Restaurante & Bar",8,Marmitas,,93848_set.jpg,,,,,"93848_set.jpg, 93848_114-a.jpg, 93848_114.jpg, 93848_114-c.jpg, 93848_114-d.jpg, 93848_114-e.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para congelador, Apropriado para máquina de lavar, Apropriado para microondas",,,Food Safety,,Polybag,Polybag,,,Silicone e PP,,,0,0,,,,,,,"marmitas, lancheira, lancheiras, tupperware, pote, caixas herméticas, caixa hermética, 28032, certificado, certificados",Azul royal,Caixa hermética,"93849, 93853",Caixa hermética,,Tampa,Tampa,,Caixa hermética - Tampa,"Tampografia, Silk Screen",,,"PDP3-01, SCR2-01","PDP3-01-01, SCR2-01-01",,0,0.0,,False,,,,False,False,cert_93848.zip,325,SPOT,01/03/2025 06:05:12
93850,REINA. Lancheira. Marmita em vidro borossilicato com tampa em PP 600 mL,REINA,Marmita em vidro borossilicato com tampa em PP e capacidade até 600 mL. A tampa incorpora uma válvula de duas posições (aberta e fechada). Apta para máquina de lavar louça e micro-ondas (retirando a tampa). Certificação EU Food Grade. 175 x 62 x 131 mm,Marmita em vidro borossilicato com tampa em PP e capacidade até 600 mL. A tampa incorpora uma válvula de duas posições (aberta e fechada). Apta para máquina de lavar louça e micro-ondas (retirando a tampa). Certificação EU Food Grade,REINA. Lancheira. Marmita em vidro borossilicato com tampa em PP 600 mL,REINA. LANCHEIRA. MARMITA EM VIDRO BOROSSILICATO COM TAMPA EM PP 600 ML,False,True,False,False,175 x 62 x 131 mm,,False,True,4.2,4.02,3.74,0.420X0.402X0.374,18.0,0.02,36,1,1,7013.49.00,"Casa, Restaurante & Bar",8,Marmitas,,93850_set.jpg,,,,,"93850_set.jpg, 93850_106-a.jpg, 93850_106.jpg, 93850_106-c.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para máquina de lavar, Apropriado para microondas",,,Food Safety,,Plástico bolha,,,,Vidro borosilicato. PP,,,0,0,,,,,,,"marmitas, lancheira, lancheiras, tupperware, pote, caixas herméticas, caixa hermética, certificado, certificados",Branco,Caixa,,Caixa,,Tampa,Tampa,50 x 30,Caixa - Tampa,Tampografia,Tampografia,PDP2-01-01,PDP2-01,"PDP2-01-01, PDP2-01-02",Caixa - Tampa (Tampografia - 50 x 30),2,0.0,93850_1_1_1.png,False,,,,False,False,cert_93850.zip,455,SPOT,01/03/2025 06:05:12
93851,SAMOURA. Recipiente térmico em PP 380 mL,SAMOURA,"Recipiente térmico em PP com parede dupla. Com pega para transporte em silicone, ideal para refeições. Capacidade até 380 mL. Certificação EU Food Grade. 90 x 105 mm","Recipiente térmico em PP com parede dupla. Com pega para transporte em silicone, ideal para refeições. Capacidade até 380 mL. Certificação EU Food Grade",SAMOURA. Recipiente térmico em PP 380 mL,SAMOURA. RECIPIENTE TÉRMICO EM PP 380 ML,False,True,False,False,90 x 105 mm,,False,True,5.0,4.1,3.6,0.500X0.410X0.360,12.7,0.072,60,1,1,3924.90.00,"Casa, Restaurante & Bar",8,Marmitas,,93851_set.jpg,,,,,"93851_set.jpg, 93851_103-amb.jpg, 93851_103.jpg, 93851_103-c.jpg, 93851_103-d.jpg, 93851_103-e.jpg, 93851_106.jpg, 93851_106-c.jpg, 93851_106-e.jpg",hi!dea™,China,False,"Apropriado para comida, Protecção térmica, BPA free",,,"Food Safety, BPA Free",,Bolsa,Caixa Preta,,,PP e PS,,,0,0,,,,,,,"marmita, marmitas, lancheira, lancheiras, tupperware, pote, caixas herméticas, caixa hermética, certificado, certificados","Branco, Preto",Garrafa termo,93853,Garrafa termo,,Tampa da garrafa,Tampa da garrafa,Ã˜40,Garrafa termo - Tampa da garrafa,Tampografia,Tampografia,PDP3-01-01,PDP3-01,PDP3-01-01,Garrafa termo - Tampa da garrafa (Tampografia - Ã˜40),1,0.0,93851_1_1_1.png,False,,,,False,False,cert_93851.zip,217,SPOT,01/03/2025 06:05:12
93852,OTAO. Caixa em cartão,OTAO,"Caixa em cartão, indicada para a referência: 93853. 190 x 105 x 108 mm","Caixa em cartão, indicada para a referência: 93853",OTAO. Caixa em cartão,OTAO. CAIXA EM CARTÃO,False,True,False,False,190 x 105 x 108 mm,,False,True,6.5,3.4,4.1,0.650X0.340X0.410,9.0,0.091,200,0,1,4819.20.00,Squeezes & Copos,10,Embalagens,1420,93852_set.jpg,,,,,"93852_set.jpg, 93852_106.jpg",hi!dea™,China,False,,,,,,Polybag,Sem polybag,,,Cartão,,,,,,,,,,,"caixas, embalagem, embalagens",Branco,Caixa,"93846, 93848, 93849, 93853",Caixa,,Frente,Frente,165 x 80,Caixa - Frente,"Silk Screen, Transfer",Silk Screen,SCR2-01-01,"SCR2-01, TRS1-01, TRS1-02, TRS1-03, TRS1-04","SCR2-01-01, SCR2-01-02, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, TRS1-04-01, TRS1-04-02, TRS1-04-03, TRS1-04-04, TRS1-04-F",Caixa - Frente (Silk Screen - 165 x 80),2,0.0,93852_1_1_1.png,False,,,,False,False,,1,SPOT,01/03/2025 06:05:12
93853,BOCUSE. Marmita em PP e PS 680 mL,BOCUSE,"Marmita em PP e PS com 2 compartimentos (680 mL cada) e 1 divisória removível. Incluso 3 talheres: garfo, faca e colher. Fecha com banda elástica e está apta para micro-ondas (retirar a tampa). Caixa branca 93852 vendida opcionalmente. Certificação EU Food Grade. 180 x 100 x 100 mm","Marmita em PP e PS com 2 compartimentos (680 mL cada) e 1 divisória removível. Incluso 3 talheres: garfo, faca e colher. Fecha com banda elástica e está apta para micro-ondas (retirar a tampa). Caixa branca 93852 vendida opcionalmente. Certificação EU Food Grade",BOCUSE. Marmita em PP e PS 680 mL,BOCUSE. MARMITA EM PP E PS 680 ML,False,True,False,False,180 x 100 x 100 mm,,False,True,5.6,4.4,4.0,0.560X0.440X0.400,15.0,0.094,40,1,1,3924.90.00,"Casa, Restaurante & Bar",8,Marmitas,,93853_set.jpg,93853_box.jpg,,,,"93853_set.jpg, 93853_103.jpg, 93853_box.jpg, 93853_amb.jpg, 93853_103-c.jpg, 93853_103-d.jpg, 93853_104.jpg, 93853_109.jpg, 93853_109-c.jpg",hi!dea™,China,False,"Apropriado para comida, Apropriado para microondas, BPA free",,,"Food Safety, BPA Free, REACH",,Sem polybag,Sem polybag,,,PP e PS,,,0,0,,,,,,,"marmitas, lancheira, lancheiras, tupperware, pote, caixas herméticas, caixa hermética, certificado, certificados","Azul, Preto, Verde",Lancheira,94265,Lancheira,,"Corpo lateral, Tampa",Tampa,55 x 30,"Lancheira - Corpo lateral, Lancheira - Tampa","Tampografia, Silk Screen",Tampografia,PDP2-01-01,"PDP1-01, SCR3-01, PDP2-01","PDP1-01-01, PDP1-01-02, SCR3-01-01, PDP2-01-01, PDP2-01-02, PDP2-01-03",Lancheira - Tampa (Tampografia - 55 x 30),3,0.0,93853_1_1_1.png,False,,,,False,False,cert_93853.zip,325,SPOT,01/03/2025 06:05:12
93861,MUSTARD. Travessa em bambu indicada para servir alimentos,MUSTARD,"Travessa em bambu, indicada para servir alimentos. Fornecida em caixa de cartão. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 255 x 130 x 18 mm | Caixa: 260 x 134 x 26 mm","Travessa em bambu, indicada para servir alimentos. Fornecida em caixa de cartão. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",MUSTARD. Travessa em bambu indicada para servir alimentos,MUSTARD. TRAVESSA EM BAMBU INDICADA PARA SERVIR ALIMENTOS,False,True,False,False,255 x 130 x 18 mm | Caixa: 260 x 134 x 26 mm,,False,True,4.9,4.4,2.9,0.490X0.440X0.290,13.0,0.058,45,1,1,4419.11.00,"Casa, Restaurante & Bar",8,Travessas e Pratos,1031,93861_set.jpg,93861_160-box.jpg,,,,"93861_set.jpg, 93861_160-logo.jpg, 93861_amb.jpg, 93861_160.jpg, 93861_160-box.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta, Our nature, bamboo",,,Food Safety,,Caixa de cartão,Polybag com 50 un.,,,Bambu,,,0,0,,,,,,,"travessas, casa, mesa, cozinha, aperitivos, amigo do ambiente, ecológico, ecológicos, tábuas, queijos, tábuas para servir, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,Travessa,"93831, 93880, 93885, 93967",Travessa,,Superior,Superior,100 x 65,Travessa - Superior,Laser,Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR3-05","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR3-05-01",Travessa - Superior (Laser - 100 x 65),1,0.0,93861_1_1_1.png,False,,,,False,False,cert_93861.zip,203,"SPOT,Our Nature",01/03/2025 06:05:12
93870,TOKEV. Cortador de pizza com abridor de garrafa,TOKEV,Cortador de pizza com abridor de garrafas. Certificação EU Food Grade. 132 x 63 x 8 mm,Cortador de pizza com abridor de garrafas. Certificação EU Food Grade,TOKEV. Cortador de pizza com abridor de garrafa,TOKEV. CORTADOR DE PIZZA COM ABRIDOR DE GARRAFA,False,True,False,False,132 x 63 x 8 mm,,False,True,4.7,3.2,3.1,0.470X0.320X0.310,13.0,0.047,400,50,1,8205.51.00,"Casa, Restaurante & Bar",8,Utensilios de cozinha,1040,93870_set.jpg,,,,,"93870_set.jpg, 93870_104-logo.jpg, 93870_104.jpg, 93870_105.jpg, 93870_106.jpg, 93870_108.jpg, 93870_109.jpg",hi!dea™,China,False,Apropriado para comida,,,"Food Safety, REACH",,,Polybag com 10 un.,,,Plástico,,,0,0,,,,,,,"corta pizza, casa, mesa, cozinha, aperitivos, certificado, certificados","Amarelo, Azul, Branco, Verde, Vermelho",Cortador pizza,"93882, 93976, 94115",Cortador pizza,,"Verso, Frente, Cabo, Cabo 2",Cabo,35 x 25,"Cortador pizza - Verso, Cortador pizza - Frente, Cortador pizza - Cabo, Cortador pizza - Cabo 2","UV Digital, Tampografia",Tampografia,PDP3-01-01,"DUV1-01, DUV1-02, DUV1-03, PDP2-01, PDP3-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, PDP2-01-01, PDP2-01-02, PDP2-01-03, PDP2-01-04, PDP3-01-01, PDP3-01-02, PDP3-01-03, PDP3-01-04, PDP3-01-05",Cortador pizza - Cabo (Tampografia - 35 x 25),5,0.0,93870_1_1_1.png,False,,,,False,False,cert_93870.zip,29,SPOT,01/03/2025 06:05:12
93873,EXPRESSO. Conjunto de café em vidro isotérmico com 2 copos 75 mL,EXPRESSO,Conjunto de café em vidro isotérmico (borossilicato) com 2 copos com parede dupla isolada a ar e capacidade até 75 mL. Fornecido em caixa presente personalizável. Certificação EU Food Grade. Caixa: 133 x 65 x 65 mm,Conjunto de café em vidro isotérmico (borossilicato) com 2 copos com parede dupla isolada a ar e capacidade até 75 mL. Fornecido em caixa presente personalizável. Certificação EU Food Grade,EXPRESSO. Conjunto de café em vidro isotérmico com 2 copos 75 mL,EXPRESSO. CONJUNTO DE CAFÉ EM VIDRO ISOTÉRMICO COM 2 COPOS 75 ML,False,True,False,False,Caixa: 133 x 65 x 65 mm,,False,True,3.2,3.1,2.5,0.320X0.310X0.250,2.917,0.026,20,12,1,7013.37.00,Squeezes & Copos,10,Restauração - Utensílios,104,93873_set.jpg,93873_110-box.jpg,,,,"93873_set.jpg, 93873_110-box-logo.jpg, 93873_amb.jpg, 93873_110.jpg, 93873_110-box.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta, Apropriado para bebidas quentes, Parede dupla",,,Food Safety,,Plástico bolha,Plástico bolha,,,Vidro,,,0,0,,,,,,,"conjuntos, copo, bebida, bebidas, garrafa térmica, garrafas térmicas, certificado, certificados",Transparente,"Copo 2,Caixa,Copo","94785, 94767, 94766",Copo,,"Corpo lateral, Corpo lateral 2, Tampa, Frente, Corpo lateral 2, Corpo lateral",Corpo lateral,,"Copo 2 - Corpo lateral, Copo 2 - Corpo lateral 2, Caixa - Tampa, Caixa - Frente, Copo - Corpo lateral 2, Copo - Corpo lateral","Tampografia, Silk Screen",,,"PDP4-01, SCR3-01, SCR5-01","PDP4-01-01, SCR3-01-01, SCR5-01-01",,0,0.0,,False,,,,False,False,cert_93873.zip,115,SPOT,01/03/2025 06:05:12
93875,CHARLES. Galheteiro em vidro que contém dois reservatórios 50 mL e 250 mL,CHARLES,Galheteiro em vidro que contém dois reservatórios com capacidades de até 50 mL e de até 250 mL. O galheteiro contém duas rolhas de cortiça. Fornecido em caixa presente. Certificação EU Food Grade. ø57 x 155 mm | Caixa: 75 x 175 x 75 mm,Galheteiro em vidro que contém dois reservatórios com capacidades de até 50 mL e de até 250 mL. O galheteiro contém duas rolhas de cortiça. Fornecido em caixa presente. Certificação EU Food Grade,CHARLES. Galheteiro em vidro que contém dois reservatórios 50 mL e 250 mL,CHARLES. GALHETEIRO EM VIDRO QUE CONTÉM DOIS RESERVATÓRIOS 50 ML E 250 ML,False,True,False,False,ø57 x 155 mm | Caixa: 75 x 175 x 75 mm,,False,True,3.7,3.5,2.8,0.370X0.350X0.280,4.9,0.036,24,12,1,7013.49.00,"Casa, Restaurante & Bar",8,Utensilios de cozinha,1040,93875_set.jpg,93875_110-box.jpg,,,,"93875_set.jpg, 93875_110-box.jpg, 93875_110.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta",,,Food Safety,,Rolhas: papel seda,Sem papel seda,,,Vidro,,,0,0,,,,,,,"galheteiros, casa, cozinha, mesa, aperitivo, aperitivos, conjunto, conjuntos, azeite, certificado, certificados",Transparente,"Galheteiro,Caixa",93989,Galheteiro,,"Corpo, Tampa, Frente",Tampa,11 x 50,"Galheteiro - Corpo, Caixa - Tampa, Caixa - Frente","Tampografia, Silk Screen",Tampografia,PDP4-01-01,"PDP4-01, SCR3-01, SCR5-01","PDP4-01-01, SCR3-01-01, SCR5-01-01",Galheteiro - Corpo (Tampografia - 11 x 50),1,0.0,93875_1_1_1.png,False,,,,False,False,cert_93875.zip,170,SPOT,01/03/2025 06:05:12
